5.6535e-06,0.95422,0.017242,0.78318
5.5967e-06,0.95366,0.017186,0.78233
5.5406e-06,0.95311,0.01713,0.78148
5.4853e-06,0.95254,0.017075,0.78063
5.4307e-06,0.95198,0.01702,0.77978
5.3769e-06,0.95143,0.016965,0.77893
5.3237e-06,0.95085,0.016911,0.77809
5.2713e-06,0.95027,0.016856,0.77724
5.2195e-06,0.94969,0.016803,0.7764
5.1684e-06,0.9491,0.016749,0.77555
5.118e-06,0.94851,0.016696,0.77471
5.0682e-06,0.94794,0.016644,0.77386
5.0191e-06,0.94734,0.016591,0.77302
4.9706e-06,0.94674,0.016539,0.77218
4.9227e-06,0.94613,0.016487,0.77134
4.8754e-06,0.94552,0.016436,0.7705
4.8288e-06,0.9449,0.016385,0.76966
4.7827e-06,0.94428,0.016334,0.76882
4.7372e-06,0.94365,0.016284,0.76798
4.6923e-06,0.94302,0.016233,0.76714
4.648e-06,0.94241,0.016184,0.7663
4.6042e-06,0.94177,0.016134,0.76547
4.5609e-06,0.94112,0.016085,0.76463
4.5182e-06,0.94048,0.016036,0.7638
4.476e-06,0.93982,0.015987,0.76296
4.4344e-06,0.93917,0.015939,0.76213
4.3933e-06,0.9385,0.015891,0.7613
4.3526e-06,0.93786,0.015843,0.76046
4.3125e-06,0.93719,0.015796,0.75963
4.2729e-06,0.93652,0.015748,0.7588
4.2337e-06,0.93584,0.015701,0.75797
4.195e-06,0.93516,0.015655,0.75714
4.1568e-06,0.93447,0.015608,0.75632
4.1191e-06,0.93378,0.015562,0.75549
4.0818e-06,0.93308,0.015517,0.75466
4.0449e-06,0.93238,0.015471,0.75384
4.0085e-06,0.93168,0.015426,0.75301
3.9725e-06,0.93098,0.015381,0.75219
3.937e-06,0.93027,0.015336,0.75136
3.9019e-06,0.92955,0.015291,0.75054
3.8672e-06,0.92883,0.015247,0.74972
3.8329e-06,0.9281,0.015203,0.7489
3.799e-06,0.92736,0.015159,0.74808
3.7655e-06,0.92665,0.015116,0.74726
3.7324e-06,0.92591,0.015073,0.74644
3.6997e-06,0.92517,0.01503,0.74562
3.6674e-06,0.92442,0.014987,0.74486
3.6354e-06,0.92366,0.014944,0.74404
3.6038e-06,0.9229,0.014902,0.74323
3.5726e-06,0.92214,0.01486,0.74241
3.5417e-06,0.92137,0.014818,0.7416
3.5112e-06,0.9206,0.014777,0.74079
3.481e-06,0.91982,0.014736,0.73997
3.4512e-06,0.91904,0.014694,0.73916
3.4218e-06,0.91827,0.014654,0.73835
3.3926e-06,0.91748,0.014613,0.73754
3.3638e-06,0.91668,0.014573,0.73674
3.3353e-06,0.91589,0.014532,0.73593
3.3071e-06,0.91508,0.014492,0.73512
3.2793e-06,0.91427,0.014453,0.73432
3.2517e-06,0.91347,0.014413,0.73351
3.2245e-06,0.91266,0.014374,0.73271
3.1976e-06,0.91183,0.014335,0.7319
3.1709e-06,0.91101,0.014296,0.7311
3.1446e-06,0.91018,0.014257,0.7303
3.1186e-06,0.90934,0.014219,0.7295
3.0928e-06,0.90852,0.01418,0.7287
3.0673e-06,0.90768,0.014142,0.7279
3.0421e-06,0.90683,0.014104,0.7271
3.0172e-06,0.90598,0.014067,0.72631
2.9925e-06,0.90512,0.014029,0.72551
2.9682e-06,0.90426,0.013992,0.72472
2.944e-06,0.90339,0.013955,0.72392
2.9202e-06,0.90252,0.013918,0.72313
2.8966e-06,0.90165,0.013881,0.72233
2.8732e-06,0.90078,0.013845,0.72154
2.8501e-06,0.8999,0.013809,0.72075
2.8273e-06,0.89901,0.013773,0.71996
2.8047e-06,0.89812,0.013737,0.71917
2.7823e-06,0.89722,0.013701,0.71839
2.7601e-06,0.89632,0.013665,0.7176
2.7382e-06,0.89543,0.01363,0.71681
2.7166e-06,0.89452,0.013595,0.71603
2.6951e-06,0.89361,0.01356,0.71524
2.6739e-06,0.89269,0.013525,0.71446
2.6529e-06,0.89177,0.01349,0.71368
2.6322e-06,0.89084,0.013456,0.7129
2.6116e-06,0.88991,0.013422,0.71211
2.5912e-06,0.88897,0.013388,0.71133
2.5711e-06,0.88803,0.013354,0.71056
2.5512e-06,0.88709,0.01332,0.70978
2.5315e-06,0.88614,0.013286,0.709
2.5119e-06,0.8852,0.013253,0.70822
2.4926e-06,0.88424,0.01322,0.70745
2.4735e-06,0.88328,0.013187,0.70668
2.4546e-06,0.88231,0.013154,0.7059
